"ExpName"	"Trial"	"Stay"	"PrReward"	"PrTransition"	"RT1"	"RT2"	"level1_choice"	"level2_choice"	"reward"	"transition"	"Time"	"subjID"
"MarkovTaskGamblingJ2"	20	1	1	1	0.2997	0.2435	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	21	1	-1	1	0.2494	0.132	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	22	0	-1	1	0.349	0.2481	1	3	1	0	2	463
"MarkovTaskGamblingJ2"	23	1	1	-1	0.3165	0.1982	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	24	1	1	1	0.3674	0.1581	1	3	0	0	2	463
"MarkovTaskGamblingJ2"	25	1	-1	-1	0.4903	0.696	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	26	0	1	1	0.4854	0.4614	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	27	0	-1	1	0.3564	0.3323	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	28	0	-1	1	0.1414	0.3038	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	29	1	1	1	0.2761	0.313	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	30	1	-1	1	0.2997	0.2082	2	2	1	0	2	463
"MarkovTaskGamblingJ2"	31	1	1	-1	0.3397	0.1161	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	32	0	-1	1	0.3117	0.1294	1	2	0	1	2	463
"MarkovTaskGamblingJ2"	33	1	-1	1	0.2999	0.2284	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	34	1	-1	1	0.8983	0.1792	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	35	1	-1	1	0.7038	1.2094	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	36	1	1	1	0.3428	0.5951	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	37	1	1	1	1.1284	0.5781	1	3	0	0	2	463
"MarkovTaskGamblingJ2"	38	1	-1	-1	0.35	0.279	1	2	0	1	2	463
"MarkovTaskGamblingJ2"	39	0	-1	1	0.4167	0.2198	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	40	1	-1	1	0.3682	0.0354	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	41	0	1	1	0.3035	0.1885	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	42	1	1	1	0.3002	0.8682	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	43	1	-1	1	0.1913	0.1424	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	44	1	1	1	0.2874	0.2323	1	4	1	0	2	463
"MarkovTaskGamblingJ2"	45	1	1	-1	0.3723	0.2868	1	4	0	0	2	463
"MarkovTaskGamblingJ2"	46	1	-1	-1	0.106	0.0963	1	3	1	0	2	463
"MarkovTaskGamblingJ2"	47	1	1	-1	0.0958	1.4293	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	48	1	1	1	0.4814	0.894	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	49	0	-1	1	0.1564	0.2382	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	50	1	1	1	0.3417	0.2195	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	51	1	1	1	0.0952	0.6002	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	52	1	1	1	0.2035	1.148	2	1	1	0	2	463
"MarkovTaskGamblingJ2"	53	1	1	-1	0.9245	0.5542	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	54	1	-1	1	1.01	0.215	2	1	0	0	2	463
"MarkovTaskGamblingJ2"	55	1	-1	-1	0.1522	0.1663	2	2	1	0	2	463
"MarkovTaskGamblingJ2"	56	1	1	-1	0.5076	1.0795	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	58	0	-1	-1	0.594	0.4519	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	59	0	-1	1	0.2663	0.2089	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	60	1	-1	1	0.0441	0.2723	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	61	1	1	1	0.2715	0.2471	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	62	1	1	1	0.2502	0.1093	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	63	1	1	1	0.2759	0.1255	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	64	1	-1	1	0.1836	0.1342	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	65	1	1	1	0.1121	0.2584	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	66	0	-1	1	0.2035	0.1689	1	4	0	0	2	463
"MarkovTaskGamblingJ2"	67	1	-1	-1	0.059	0.0834	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	68	1	1	1	0.1887	0.0851	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	69	1	1	1	0.293	0.1459	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	70	1	1	1	0.2419	0.1127	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	71	1	1	1	0.2189	0.305	1	2	0	1	2	463
"MarkovTaskGamblingJ2"	72	1	-1	1	0.3106	0.2182	1	3	0	0	2	463
"MarkovTaskGamblingJ2"	73	1	-1	-1	0.4002	0.2053	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	74	1	-1	1	0.319	0.4323	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	75	1	1	1	0.4446	0.2496	1	4	1	0	2	463
"MarkovTaskGamblingJ2"	76	1	1	-1	0.3995	0.3994	1	2	0	1	2	463
"MarkovTaskGamblingJ2"	78	0	-1	1	0.3335	0.1002	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	79	0	-1	1	0.3333	0.3164	1	2	0	1	2	463
"MarkovTaskGamblingJ2"	80	1	-1	1	0.1174	0.2334	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	81	0	-1	1	0.2668	0.1006	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	82	1	-1	1	0.1339	0.3332	2	1	1	0	2	463
"MarkovTaskGamblingJ2"	83	1	1	-1	9e-04	0.3668	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	84	1	1	1	0.2005	0.0505	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	85	1	1	1	0.0177	0.2166	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	86	0	-1	1	0.1339	0.3495	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	87	1	1	1	0.2834	0.4997	1	4	1	0	2	463
"MarkovTaskGamblingJ2"	88	1	1	-1	0.2499	0.2169	1	4	0	0	2	463
"MarkovTaskGamblingJ2"	89	1	-1	-1	0.0841	0.2832	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	90	1	1	1	0.3834	8e-04	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	91	1	1	1	0.2503	0.0504	1	3	0	0	2	463
"MarkovTaskGamblingJ2"	92	0	-1	-1	0.0342	0.1336	2	1	0	0	2	463
"MarkovTaskGamblingJ2"	93	1	-1	-1	0.1673	0.117	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	94	1	1	1	0.0508	0.0672	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	95	1	1	1	0.217	0.0011	2	2	0	0	2	463
"MarkovTaskGamblingJ2"	96	0	-1	-1	0.1008	0.0173	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	97	0	1	1	0.1172	0.2665	2	1	1	0	2	463
"MarkovTaskGamblingJ2"	98	1	1	-1	0.0021	0.1003	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	99	0	1	1	0.0175	0.1502	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	100	1	1	1	0.2183	0.1877	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	101	0	1	1	0.2669	0.0671	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	102	0	1	1	0.0175	0.25	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	103	0	-1	1	0.2171	0.1333	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	104	1	-1	1	0.2171	0.0336	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	105	0	1	1	0.267	0.1169	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	106	1	-1	1	0.2171	0.0657	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	107	0	1	1	0.0507	0.1503	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	108	1	-1	1	0.0514	0.0837	2	1	0	0	2	463
"MarkovTaskGamblingJ2"	109	0	-1	-1	0.0011	0.0838	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	110	1	1	1	0.1673	0.3171	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	111	0	1	1	0.2005	0.0011	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	112	1	1	1	0.0674	0.001	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	113	0	-1	1	0.001	0.383	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	114	1	1	1	1.098	0.4659	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	115	0	1	1	0.8157	0.5326	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	116	0	-1	1	0.2179	0.3329	1	4	0	0	2	463
"MarkovTaskGamblingJ2"	117	0	-1	-1	0.4499	0.217	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	118	1	1	1	0.0841	0.3498	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	119	0	1	1	0.0342	0.0011	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	120	1	1	1	0.3836	0.0506	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	121	0	1	1	0.284	0.001	2	2	1	0	2	463
"MarkovTaskGamblingJ2"	123	1	1	1	0.0845	0.0011	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	124	1	-1	1	0.1671	0.167	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	125	1	1	1	0.2004	0.1501	2	2	0	0	2	463
"MarkovTaskGamblingJ2"	126	0	-1	-1	0.1509	0.2674	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	127	1	1	1	0.001	0.0837	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	128	0	1	1	0.0508	0.1504	2	2	1	0	2	463
"MarkovTaskGamblingJ2"	129	1	1	-1	0.2335	0.2503	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	130	0	1	1	0.2503	0.2667	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	131	0	1	1	0.1504	0.2175	2	1	1	0	2	463
"MarkovTaskGamblingJ2"	132	1	1	-1	0.1505	0.3332	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	133	1	-1	1	0.0343	0.2335	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	134	1	-1	1	0.1998	0.0504	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	135	0	1	1	0.2504	0.0836	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	136	1	1	1	0.1193	0.1334	1	4	0	0	2	463
"MarkovTaskGamblingJ2"	137	0	-1	-1	0.1505	0.1844	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	138	1	1	1	0.1843	9e-04	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	139	1	-1	1	0.3002	0.001	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	140	1	-1	1	0.1007	0.1997	2	2	0	0	2	463
"MarkovTaskGamblingJ2"	141	1	-1	-1	0.2337	0.3	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	142	1	-1	1	0.2852	1.9124	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	143	1	-1	1	0.0341	0.0838	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	144	1	-1	1	0.5492	0.1005	2	1	0	0	2	463
"MarkovTaskGamblingJ2"	145	1	-1	-1	0.1675	0.2503	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	146	0	-1	1	1.4972	0.0028	1	4	1	0	2	463
"MarkovTaskGamblingJ2"	147	0	1	-1	1.5634	0.0838	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	148	1	-1	1	0.1339	0.1345	2	1	0	0	2	463
"MarkovTaskGamblingJ2"	149	0	-1	-1	0.0373	0.0506	1	3	1	0	2	463
"MarkovTaskGamblingJ2"	150	0	1	-1	0.1341	0.0172	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	151	0	-1	1	0.0342	0.0172	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	152	1	1	1	0.001	0.0011	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	153	0	-1	1	0.034	0.001	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	154	0	-1	1	0.1341	0.1146	1	2	0	1	2	463
"MarkovTaskGamblingJ2"	155	1	-1	1	0.0477	8e-04	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	156	0	1	1	0.0673	0.1536	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	157	0	-1	1	0.1501	0.0538	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	158	0	1	1	0.1481	0.0045	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	159	0	-1	1	0.0896	0.0322	1	4	0	0	2	463
"MarkovTaskGamblingJ2"	160	1	-1	-1	0.2497	0.1464	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	161	1	1	1	0.3164	0.0976	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	162	1	1	1	0.034	7e-04	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	163	0	1	1	0.0905	0.1458	2	1	0	0	2	463
"MarkovTaskGamblingJ2"	164	1	-1	-1	0.2828	0.3607	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	165	1	-1	1	0.1548	0.1695	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	166	0	-1	1	0.0288	0.112	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	167	1	1	1	0.1744	0.1636	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	168	1	-1	1	0.1776	0.1124	1	4	1	0	2	463
"MarkovTaskGamblingJ2"	169	1	1	-1	0.2097	0.3704	1	3	1	0	2	463
"MarkovTaskGamblingJ2"	170	0	1	-1	0.5403	0.0217	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	171	0	1	1	0.0341	0.2356	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	172	0	1	1	0.1024	0.3288	2	2	0	0	2	463
"MarkovTaskGamblingJ2"	173	0	-1	-1	0.3495	0.268	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	174	0	1	1	0.0251	0.0965	2	1	1	0	2	463
"MarkovTaskGamblingJ2"	175	0	1	-1	0.1666	0.1339	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	176	0	-1	1	0.4025	0.0878	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	177	0	-1	1	0.1549	0.1254	1	1	0	1	2	463
"MarkovTaskGamblingJ2"	178	1	-1	1	0.078	0.0041	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	179	0	1	1	0.0426	0.1964	2	3	0	1	2	463
"MarkovTaskGamblingJ2"	180	1	-1	1	0.1789	0.0444	2	1	1	0	2	463
"MarkovTaskGamblingJ2"	181	1	1	-1	0.0243	0.0633	2	1	1	0	2	463
"MarkovTaskGamblingJ2"	182	0	1	-1	0.1705	0.0178	1	2	0	1	2	463
"MarkovTaskGamblingJ2"	183	0	-1	1	0.0709	0.2052	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	184	0	1	1	0.0852	0.0398	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	185	1	1	1	0.1846	0.1309	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	186	0	1	1	0.1001	0.2128	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	188	1	1	-1	0.0919	0.1996	1	1	1	1	2	463
"MarkovTaskGamblingJ2"	189	0	1	1	0.1546	0.1183	2	4	0	1	2	463
"MarkovTaskGamblingJ2"	190	1	-1	1	0.1002	0.3682	2	2	1	0	2	463
"MarkovTaskGamblingJ2"	191	0	1	-1	0.0884	7e-04	1	2	0	1	2	463
"MarkovTaskGamblingJ2"	192	0	-1	1	0.1189	0.1958	2	1	1	0	2	463
"MarkovTaskGamblingJ2"	193	1	1	-1	0.1784	0.1556	2	3	1	1	2	463
"MarkovTaskGamblingJ2"	194	0	1	1	0.3556	0.0827	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	195	1	1	1	0.1771	0.1152	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	196	1	1	1	0.0994	0.0788	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	197	1	1	1	0.0183	0.0313	1	2	1	1	2	463
"MarkovTaskGamblingJ2"	198	1	1	1	0.1453	0.049	1	2	0	1	2	463
"MarkovTaskGamblingJ2"	199	0	-1	1	0.1205	0.0249	2	1	0	0	2	463
"MarkovTaskGamblingJ2"	200	1	-1	-1	0.0066	0.3444	2	4	1	1	2	463
"MarkovTaskGamblingJ2"	11	0	1	-1	0.0621	0.2149	2	4	0	1	2	464
"MarkovTaskGamblingJ2"	12	0	-1	1	7e-04	0.1278	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	13	0	1	1	0.1007	0.0884	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	14	0	1	-1	0.1113	0.0906	1	4	0	0	2	464
"MarkovTaskGamblingJ2"	15	1	-1	-1	0.1499	0.0011	1	3	0	0	2	464
"MarkovTaskGamblingJ2"	16	0	-1	-1	0.1337	6e-04	2	2	1	0	2	464
"MarkovTaskGamblingJ2"	17	0	1	-1	0.0671	0.0339	1	1	1	1	2	464
"MarkovTaskGamblingJ2"	18	0	1	1	0.0719	9e-04	2	2	0	0	2	464
"MarkovTaskGamblingJ2"	19	1	-1	-1	0.217	0.1344	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	20	1	-1	1	0.0838	0.0318	2	4	0	1	2	464
"MarkovTaskGamblingJ2"	21	1	-1	1	9e-04	0.0669	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	22	1	1	-1	0.0318	0.082	2	4	0	1	2	464
"MarkovTaskGamblingJ2"	23	0	-1	1	0.0134	0.1813	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	24	0	1	1	0.1214	8e-04	2	2	1	0	2	464
"MarkovTaskGamblingJ2"	25	1	1	-1	0.1503	0.2497	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	26	1	1	1	0.0338	0.1651	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	27	1	-1	1	0.1505	0.1379	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	28	1	1	1	0.001	9e-04	2	4	0	1	2	464
"MarkovTaskGamblingJ2"	29	1	-1	1	0.1001	7e-04	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	30	1	1	1	4e-04	0.0772	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	31	0	-1	1	0.1108	0.0832	1	3	0	0	2	464
"MarkovTaskGamblingJ2"	32	1	-1	-1	0.0174	0.1669	1	2	0	1	2	464
"MarkovTaskGamblingJ2"	33	0	-1	1	0.0834	0.2479	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	34	1	1	1	7e-04	0.0669	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	35	1	-1	1	0.1003	0.0169	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	36	1	-1	1	0.1636	0.1297	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	37	0	1	1	0.1504	0.1338	1	3	1	0	2	464
"MarkovTaskGamblingJ2"	38	1	1	-1	7e-04	0.0011	1	4	0	0	2	464
"MarkovTaskGamblingJ2"	39	1	-1	-1	0.0839	0.0011	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	40	0	1	1	6e-04	0.001	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	41	0	-1	1	0.0672	0.0854	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	42	0	1	1	0.0124	0.1834	2	4	0	1	2	464
"MarkovTaskGamblingJ2"	43	1	-1	1	0.0559	0.1476	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	44	0	1	-1	6e-04	0.073	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	45	0	1	1	0.1031	8e-04	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	46	0	1	-1	0.004	0.1624	1	4	0	0	2	464
"MarkovTaskGamblingJ2"	48	1	-1	1	0.0482	0.0496	2	1	0	0	2	464
"MarkovTaskGamblingJ2"	49	0	-1	-1	0.0272	0.0365	1	4	1	0	2	464
"MarkovTaskGamblingJ2"	50	0	1	-1	0.0592	0.0227	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	51	0	1	1	0.0402	0.0156	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	52	1	1	1	0.0755	6e-04	1	4	0	0	2	464
"MarkovTaskGamblingJ2"	53	0	-1	-1	0.1511	0.0321	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	54	1	1	-1	0.0172	0.1652	2	4	1	1	2	464
"MarkovTaskGamblingJ2"	55	1	1	1	0.03	0.063	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	56	1	1	-1	0.0503	0.1163	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	57	1	1	-1	0.0673	0.146	2	1	0	0	2	464
"MarkovTaskGamblingJ2"	58	1	-1	-1	0.0315	0.0124	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	59	0	-1	1	0.2896	0.0582	1	1	1	1	2	464
"MarkovTaskGamblingJ2"	60	0	1	1	0.1475	0.1328	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	61	1	1	-1	0.1667	0.0728	2	4	1	1	2	464
"MarkovTaskGamblingJ2"	62	0	1	1	0.126	0.003	1	4	0	0	2	464
"MarkovTaskGamblingJ2"	63	0	-1	-1	0.1099	0.0299	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	64	0	1	1	0.0895	0.0115	1	1	0	1	2	464
"MarkovTaskGamblingJ2"	65	0	-1	1	0.1375	0.0034	2	2	0	0	2	464
"MarkovTaskGamblingJ2"	66	1	-1	-1	0.0089	0.0305	2	4	0	1	2	464
"MarkovTaskGamblingJ2"	67	0	-1	1	0.209	0.1188	1	1	1	1	2	464
"MarkovTaskGamblingJ2"	68	1	1	1	0.0522	0.1655	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	69	1	1	1	0.2	0.2017	1	2	0	1	2	464
"MarkovTaskGamblingJ2"	70	0	-1	1	0.0337	0.0993	2	4	0	1	2	464
"MarkovTaskGamblingJ2"	71	0	-1	1	0.0111	0.1126	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	72	0	1	1	0.0685	0.0626	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	73	0	1	-1	0.117	0.0523	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	74	0	1	1	0.1071	0.0465	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	75	1	-1	1	7e-04	0.0537	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	76	1	-1	1	0.0064	0.0266	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	77	0	1	1	0.0353	0.0297	1	2	0	1	2	464
"MarkovTaskGamblingJ2"	78	0	-1	1	0.0524	0.0963	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	79	0	-1	1	0.0252	0.0793	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	80	0	1	1	0.0839	6e-04	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	81	1	1	-1	0.0351	0.0962	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	82	1	1	-1	0.2253	0.1546	2	1	0	0	2	464
"MarkovTaskGamblingJ2"	83	1	-1	-1	0.0668	7e-04	2	2	1	0	2	464
"MarkovTaskGamblingJ2"	84	0	1	-1	0.0108	0.0375	1	3	0	0	2	464
"MarkovTaskGamblingJ2"	85	0	-1	-1	0.0206	0.1584	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	86	1	1	1	0.0108	0.046	2	2	1	0	2	464
"MarkovTaskGamblingJ2"	87	0	1	-1	0.037	0.0322	1	1	0	1	2	464
"MarkovTaskGamblingJ2"	88	0	-1	1	0.1327	0.1689	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	89	0	1	1	0.1197	0.046	1	2	0	1	2	464
"MarkovTaskGamblingJ2"	90	0	-1	1	0.0847	0.1421	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	91	1	-1	1	0.0305	0.0468	2	2	1	0	2	464
"MarkovTaskGamblingJ2"	92	0	1	-1	0.0056	0.009	1	3	1	0	2	464
"MarkovTaskGamblingJ2"	93	0	1	-1	0.1184	0.0596	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	94	1	1	1	0.0036	0.0374	2	2	1	0	2	464
"MarkovTaskGamblingJ2"	95	1	1	-1	0.0674	0.0389	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	96	0	1	1	0.0481	0.0663	1	1	1	1	2	464
"MarkovTaskGamblingJ2"	97	0	1	1	0.1006	6e-04	2	4	0	1	2	464
"MarkovTaskGamblingJ2"	98	1	-1	1	0.0948	0.1376	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	99	1	1	-1	0.0685	0.0884	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	100	1	-1	1	0.025	8e-04	2	4	1	1	2	464
"MarkovTaskGamblingJ2"	101	1	1	1	0.178	0.0045	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	102	1	1	1	0.1446	0.0131	2	4	1	1	2	464
"MarkovTaskGamblingJ2"	103	0	1	1	0.0438	0.0626	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	104	0	1	1	0.0283	0.0597	2	3	0	1	2	464
"MarkovTaskGamblingJ2"	105	0	-1	1	0.0815	0.2081	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	106	0	1	1	0.167	0.0225	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	107	1	1	-1	0.0093	0.013	2	4	0	1	2	464
"MarkovTaskGamblingJ2"	108	1	-1	1	0.2145	0.0622	2	2	1	0	2	464
"MarkovTaskGamblingJ2"	109	1	1	-1	0.0946	0.002	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	110	0	1	1	0.0143	0.0732	1	4	1	0	2	464
"MarkovTaskGamblingJ2"	111	0	1	-1	0.0175	0.1294	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	112	0	1	1	0.0451	6e-04	1	2	0	1	2	464
"MarkovTaskGamblingJ2"	113	1	-1	1	0.0571	0.0451	1	3	0	0	2	464
"MarkovTaskGamblingJ2"	114	1	-1	-1	0.1446	0.0177	1	2	0	1	2	464
"MarkovTaskGamblingJ2"	116	0	1	1	0.0395	0.0546	1	1	1	1	2	464
"MarkovTaskGamblingJ2"	117	1	1	1	0.1677	0.1127	1	1	1	1	2	464
"MarkovTaskGamblingJ2"	118	0	1	1	0.0587	0.096	2	2	0	0	2	464
"MarkovTaskGamblingJ2"	119	0	-1	-1	0.0442	0.0133	1	2	1	1	2	464
"MarkovTaskGamblingJ2"	120	1	1	1	0.0508	0.0592	1	2	0	1	2	464
"MarkovTaskGamblingJ2"	121	1	-1	1	0.034	0.4539	1	3	0	0	2	464
"MarkovTaskGamblingJ2"	122	1	-1	-1	0.1683	0.4285	1	4	0	0	2	464
"MarkovTaskGamblingJ2"	123	0	-1	-1	0.8816	0.0787	2	3	1	1	2	464
"MarkovTaskGamblingJ2"	125	1	-1	1	0.0234	8e-04	2	1	0	0	2	464
"MarkovTaskGamblingJ2"	126	1	-1	-1	0.1092	0.0349	2	1	1	0	2	464
"MarkovTaskGamblingJ2"	127	0	1	-1	3e-04	0.1058	1	2	0	1	2	464
"MarkovTaskGamblingJ2"	128	0	-1	1	0.0842	0.0122	2	3	1	1	2	464
